Product_ID,Product_Name,Product_Type,Validity_Days,Data_Limit_GB,Voice_Benefit,SMS_Limit,Price_INR,Launch_Date,Telecom_Company,Availability
PRD01302,HomeFiber 2097,Prepaid,56.0,245.24,500 mins,500 total,2097.86,2020-01-15,SkyCell Telecom,Discontinued
PRD01303,HomeFiber 469,Broadband,,155.77,N/A,50/day,469.79,2022-04-07,IndiTel Communications,Active
PRD01304,DataMax 221,Prepaid,84.0,64.33,1500 mins,500 total,221.3,2023-07-17,IndiTel Communications,Discontinued
PRD01305,DataMax 2428,Broadband,,337.61,N/A,500 total,2428.77,2020-01-03,IndiTel Communications,Discontinued
PRD01306,UltraConnect 1111,Business,,,N/A,100/day,1111.72,2021-11-13,BharatNet Mobile,Active
PRD01307,HomeFiber 1754,Prepaid,28.0,48.99,Unlimited,100/day,1754.34,2020-01-19,NextWave Communications,Active
PRD01308,UltraConnect 1247,Broadband,,50.7,N/A,500 total,1247.54,2020-08-28,BharatNet Mobile,Active
PRD01309,IoTLink 892,Prepaid,84.0,50.83,Unlimited,N/A,892.76,2022-02-23,SkyCell Telecom,Active
PRD01310,NetBoost 313,Postpaid,84.0,442.78,500 mins,100/day,313.25,2020-12-31,IndiTel Communications,Discontinued
PRD01311,SuperTalk 1300,IoT Solutions,,,N/A,500 total,1300.31,2023-08-13,NextWave Communications,Active
PRD01312,UltraConnect 1292,IoT Solutions,,,N/A,N/A,1292.38,2024-01-03,BharatNet Mobile,Active
PRD01313,NetBoost 985,Prepaid,56.0,444.78,1000 mins,N/A,985.03,2023-11-13,BharatNet Mobile,Active
PRD01314,SmartBiz 2289,Prepaid,56.0,155.83,500 mins,500 total,2289.78,2022-04-09,IndiTel Communications,Active
PRD01315,HomeFiber 860,Business,,,N/A,500 total,860.0,2023-12-05,IndiTel Communications,Active
PRD01316,UltraConnect 356,Prepaid,28.0,254.27,500 mins,500 total,356.17,2024-04-25,IndiTel Communications,Active
PRD01317,HomeFiber 2273,IoT Solutions,,,N/A,N/A,2273.56,2023-04-16,SkyCell Telecom,Discontinued
PRD01318,NetBoost 2152,Business,,,N/A,100/day,2152.35,2022-05-19,NextWave Communications,Active
PRD01319,NetBoost 2083,IoT Solutions,,,N/A,100/day,2083.26,2021-05-25,NextWave Communications,Discontinued
PRD01320,ValuePlus 1040,Broadband,,196.18,N/A,500 total,1040.41,2022-08-23,BharatNet Mobile,Active
PRD01321,SuperTalk 1169,IoT Solutions,,,N/A,N/A,1169.54,2020-01-13,IndiTel Communications,Discontinued
PRD01322,HomeFiber 2475,Broadband,,171.62,N/A,500 total,2475.19,2021-10-04,IndiTel Communications,Discontinued
PRD01323,SuperTalk 2282,IoT Solutions,,,N/A,N/A,2282.22,2023-02-21,SkyCell Telecom,Discontinued
PRD01324,ValuePlus 1029,Business,,,N/A,50/day,1029.12,2022-06-20,NextWave Communications,Discontinued
PRD01325,ValuePlus 1416,Broadband,,211.71,N/A,50/day,1416.68,2020-01-25,SkyCell Telecom,Active
PRD01326,SuperTalk 1882,Business,,,N/A,N/A,1882.5,2024-01-17,SkyCell Telecom,Discontinued
PRD01327,ValuePlus 1079,Prepaid,28.0,11.91,1500 mins,N/A,1079.26,2022-05-01,NextWave Communications,Discontinued
PRD01328,ValuePlus 1766,Business,,,N/A,N/A,1766.01,2022-12-25,BharatNet Mobile,Discontinued
PRD01329,HomeFiber 1662,Broadband,,86.44,N/A,N/A,1662.3,2023-12-29,IndiTel Communications,Active
PRD01330,IoTLink 2230,Postpaid,28.0,263.21,1500 mins,50/day,2230.58,2024-02-12,NextWave Communications,Discontinued
PRD01331,DataMax 1849,Postpaid,28.0,422.97,500 mins,N/A,1849.66,2024-08-17,BharatNet Mobile,Discontinued
PRD01332,UltraConnect 1629,Broadband,,359.49,N/A,100/day,1629.83,2024-09-13,NextWave Communications,Active
PRD01333,SmartBiz 2423,Prepaid,365.0,214.66,500 mins,50/day,2423.63,2023-06-10,NextWave Communications,Discontinued
PRD01334,ValuePlus 1927,Broadband,,211.79,N/A,N/A,1927.4,2023-07-23,BharatNet Mobile,Active
PRD01335,SuperTalk 735,Postpaid,28.0,422.08,500 mins,50/day,735.75,2022-05-27,BharatNet Mobile,Discontinued
PRD01336,HomeFiber 1817,Postpaid,365.0,477.28,1500 mins,N/A,1817.08,2020-10-11,SkyCell Telecom,Discontinued
PRD01337,SuperTalk 1776,Broadband,,211.5,N/A,N/A,1776.55,2020-03-26,NextWave Communications,Discontinued
PRD01338,SuperTalk 771,IoT Solutions,,,N/A,500 total,771.35,2022-08-12,BharatNet Mobile,Active
PRD01339,NetBoost 1391,Broadband,,273.65,N/A,N/A,1391.57,2022-11-18,NextWave Communications,Active
PRD01340,DataMax 1401,Business,,,N/A,100/day,1401.23,2023-10-27,SkyCell Telecom,Active
PRD01341,IoTLink 1671,Postpaid,84.0,399.25,500 mins,100/day,1671.68,2021-01-24,NextWave Communications,Discontinued
PRD01342,NetBoost 2235,IoT Solutions,,,N/A,100/day,2235.09,2023-05-21,SkyCell Telecom,Discontinued
PRD01343,HomeFiber 745,Postpaid,84.0,186.01,Unlimited,500 total,745.17,2023-03-26,SkyCell Telecom,Active
PRD01344,SmartBiz 1578,IoT Solutions,,,N/A,100/day,1578.24,2023-11-17,BharatNet Mobile,Discontinued
PRD01345,DataMax 847,Broadband,,126.46,N/A,50/day,847.8,2023-02-01,SkyCell Telecom,Discontinued
PRD01346,UltraConnect 611,Postpaid,28.0,6.43,1500 mins,500 total,611.65,2020-04-05,NextWave Communications,Discontinued
PRD01347,HomeFiber 1837,IoT Solutions,,,N/A,50/day,1837.0,2021-01-12,SkyCell Telecom,Active
PRD01348,HomeFiber 947,Broadband,,119.02,N/A,N/A,947.52,2023-06-30,BharatNet Mobile,Discontinued
PRD01349,DataMax 1683,Broadband,,271.72,N/A,100/day,1683.81,2023-10-19,IndiTel Communications,Active
PRD01350,UltraConnect 2437,IoT Solutions,,,N/A,N/A,2437.41,2021-10-27,NextWave Communications,Discontinued
PRD01351,ValuePlus 1470,Business,,,N/A,50/day,1470.25,2020-02-07,NextWave Communications,Discontinued
PRD01352,HomeFiber 1262,Broadband,,359.13,N/A,50/day,1262.41,2024-04-03,NextWave Communications,Active
PRD01353,UltraConnect 1531,Business,,,N/A,N/A,1531.24,2024-07-25,SkyCell Telecom,Discontinued
PRD01354,ValuePlus 1610,Business,,,N/A,50/day,1610.58,2024-09-23,BharatNet Mobile,Discontinued
PRD01355,HomeFiber 2021,Business,,,N/A,N/A,2021.49,2020-01-14,NextWave Communications,Active
PRD01356,NetBoost 381,Postpaid,56.0,302.17,1500 mins,500 total,381.79,2020-09-28,SkyCell Telecom,Active
PRD01357,IoTLink 147,IoT Solutions,,,N/A,50/day,147.09,2020-03-24,NextWave Communications,Discontinued
PRD01358,NetBoost 518,Business,,,N/A,50/day,518.98,2023-02-13,SkyCell Telecom,Active
PRD01359,DataMax 2387,IoT Solutions,,,N/A,50/day,2387.29,2021-03-26,NextWave Communications,Discontinued
PRD01360,NetBoost 290,Business,,,N/A,100/day,290.04,2023-10-12,IndiTel Communications,Active
PRD01361,HomeFiber 1387,IoT Solutions,,,N/A,50/day,1387.99,2024-04-18,SkyCell Telecom,Active
PRD01362,NetBoost 1141,IoT Solutions,,,N/A,N/A,1141.04,2023-08-30,BharatNet Mobile,Active
PRD01363,DataMax 2430,Postpaid,84.0,218.67,1500 mins,100/day,2430.19,2021-07-23,IndiTel Communications,Active
PRD01364,UltraConnect 935,IoT Solutions,,,N/A,N/A,935.07,2020-01-24,SkyCell Telecom,Discontinued
PRD01365,SuperTalk 1239,Broadband,,144.77,N/A,50/day,1239.67,2020-11-17,SkyCell Telecom,Active
PRD01366,SmartBiz 1599,Prepaid,365.0,189.12,1500 mins,50/day,1599.36,2022-03-19,BharatNet Mobile,Active
PRD01367,SuperTalk 101,Business,,,N/A,500 total,101.8,2024-10-27,NextWave Communications,Discontinued
PRD01368,UltraConnect 1131,Broadband,,101.11,N/A,50/day,1131.56,2024-09-12,NextWave Communications,Discontinued
PRD01369,SuperTalk 2259,Prepaid,84.0,29.19,500 mins,N/A,2259.47,2021-12-11,BharatNet Mobile,Discontinued
PRD01370,SuperTalk 1595,Business,,,N/A,50/day,1595.79,2020-03-16,IndiTel Communications,Active
PRD01371,NetBoost 2058,Postpaid,84.0,125.7,1000 mins,100/day,2058.0,2023-05-09,SkyCell Telecom,Active
PRD01372,IoTLink 328,Broadband,,324.68,N/A,N/A,328.68,2024-03-07,NextWave Communications,Discontinued
PRD01373,ValuePlus 2242,Prepaid,365.0,326.66,1500 mins,100/day,2242.79,2023-01-31,NextWave Communications,Discontinued
PRD01374,SmartBiz 339,Prepaid,84.0,199.07,1000 mins,N/A,339.15,2022-02-09,SkyCell Telecom,Discontinued
PRD01375,SuperTalk 2458,Broadband,,305.77,N/A,50/day,2458.05,2021-01-21,IndiTel Communications,Active
PRD01376,SuperTalk 142,Broadband,,155.03,N/A,100/day,142.43,2022-06-23,IndiTel Communications,Discontinued
PRD01377,ValuePlus 432,Business,,,N/A,500 total,432.64,2022-02-14,BharatNet Mobile,Active
PRD01378,IoTLink 2062,Postpaid,56.0,430.27,1000 mins,N/A,2062.16,2022-03-24,SkyCell Telecom,Active
PRD01379,DataMax 572,Postpaid,84.0,150.55,500 mins,N/A,572.7,2022-04-08,NextWave Communications,Discontinued
PRD01380,UltraConnect 2294,Business,,,N/A,100/day,2294.92,2023-11-13,NextWave Communications,Discontinued
PRD01381,ValuePlus 540,Prepaid,56.0,373.52,1500 mins,100/day,540.22,2021-04-27,BharatNet Mobile,Discontinued
PRD01382,SuperTalk 2351,Broadband,,379.95,N/A,N/A,2351.73,2022-04-11,IndiTel Communications,Active
PRD01383,ValuePlus 2006,Business,,,N/A,100/day,2006.13,2021-02-13,BharatNet Mobile,Discontinued
PRD01384,DataMax 2295,IoT Solutions,,,N/A,N/A,2295.39,2022-02-19,NextWave Communications,Active
PRD01385,ValuePlus 1940,Postpaid,56.0,266.19,1500 mins,500 total,1940.88,2020-02-11,BharatNet Mobile,Active
PRD01386,SuperTalk 2141,Postpaid,56.0,159.88,1500 mins,500 total,2141.27,2023-12-14,IndiTel Communications,Active
PRD01387,IoTLink 229,IoT Solutions,,,N/A,100/day,229.33,2024-12-06,NextWave Communications,Active
PRD01388,DataMax 225,Business,,,N/A,100/day,225.77,2023-12-07,NextWave Communications,Active
PRD01389,IoTLink 594,Business,,,N/A,500 total,594.24,2023-09-22,NextWave Communications,Active
PRD01390,ValuePlus 916,Broadband,,37.05,N/A,N/A,916.48,2023-05-10,IndiTel Communications,Active
PRD01391,ValuePlus 1522,Prepaid,84.0,23.72,Unlimited,100/day,1522.59,2020-09-26,IndiTel Communications,Discontinued
PRD01392,UltraConnect 2468,Prepaid,28.0,323.48,1000 mins,100/day,2468.95,2023-11-25,BharatNet Mobile,Discontinued
PRD01393,ValuePlus 1509,IoT Solutions,,,N/A,50/day,1509.76,2020-10-17,SkyCell Telecom,Active
PRD01394,SuperTalk 1630,IoT Solutions,,,N/A,50/day,1630.72,2020-12-03,SkyCell Telecom,Active
PRD01395,NetBoost 2429,Postpaid,84.0,231.51,Unlimited,100/day,2429.73,2021-09-24,BharatNet Mobile,Active
PRD01396,SmartBiz 110,Broadband,,388.02,N/A,50/day,110.47,2024-01-25,NextWave Communications,Active
PRD01397,SmartBiz 1830,Prepaid,365.0,110.48,1500 mins,N/A,1830.12,2024-08-01,NextWave Communications,Discontinued
PRD01398,HomeFiber 493,Postpaid,84.0,209.86,500 mins,N/A,493.97,2020-07-09,BharatNet Mobile,Active
PRD01399,SmartBiz 852,Business,,,N/A,100/day,852.23,2023-02-23,BharatNet Mobile,Active
PRD01400,UltraConnect 1874,Postpaid,365.0,453.96,1000 mins,N/A,1874.5,2023-06-16,NextWave Communications,Active
PRD01401,SmartBiz 2238,Business,,,N/A,100/day,2238.62,2022-10-19,IndiTel Communications,Active
PRD01402,SmartBiz 1075,Broadband,,430.4,N/A,50/day,1075.15,2020-01-23,BharatNet Mobile,Discontinued
PRD01403,NetBoost 1055,Prepaid,84.0,223.41,Unlimited,N/A,1055.49,2021-09-26,BharatNet Mobile,Discontinued
PRD01404,SmartBiz 191,Prepaid,28.0,197.82,1500 mins,500 total,191.03,2024-08-04,SkyCell Telecom,Active
PRD01405,DataMax 987,Broadband,,99.92,N/A,500 total,987.68,2022-07-22,IndiTel Communications,Discontinued
PRD01406,DataMax 573,Postpaid,28.0,440.97,Unlimited,N/A,573.09,2023-05-12,BharatNet Mobile,Discontinued
PRD01407,DataMax 390,Business,,,N/A,100/day,390.64,2023-08-04,SkyCell Telecom,Discontinued
PRD01408,ValuePlus 1985,Broadband,,422.29,N/A,100/day,1985.81,2023-09-21,NextWave Communications,Active
PRD01409,UltraConnect 632,Prepaid,28.0,260.92,1000 mins,500 total,632.44,2021-08-05,SkyCell Telecom,Discontinued
PRD01410,HomeFiber 1087,Broadband,,267.26,N/A,100/day,1087.61,2020-07-10,SkyCell Telecom,Active
PRD01411,IoTLink 2401,IoT Solutions,,,N/A,N/A,2401.64,2021-10-11,BharatNet Mobile,Discontinued
PRD01412,HomeFiber 1371,Business,,,N/A,N/A,1371.56,2020-09-01,NextWave Communications,Active
PRD01413,HomeFiber 261,IoT Solutions,,,N/A,500 total,261.47,2023-04-27,BharatNet Mobile,Active
PRD01414,UltraConnect 2245,Business,,,N/A,N/A,2245.04,2020-06-28,SkyCell Telecom,Discontinued
PRD01415,NetBoost 1863,Business,,,N/A,500 total,1863.45,2022-06-08,NextWave Communications,Active
PRD01416,NetBoost 2120,Postpaid,56.0,125.18,1000 mins,N/A,2120.01,2020-07-09,NextWave Communications,Active
PRD01417,SuperTalk 1025,Business,,,N/A,50/day,1025.75,2023-09-10,NextWave Communications,Active
PRD01418,ValuePlus 2162,Business,,,N/A,500 total,2162.54,2022-11-11,BharatNet Mobile,Discontinued
PRD01419,SuperTalk 2345,IoT Solutions,,,N/A,50/day,2345.73,2021-07-06,SkyCell Telecom,Active
PRD01420,SuperTalk 2380,Broadband,,48.43,N/A,100/day,2380.72,2023-01-27,IndiTel Communications,Discontinued
PRD01421,SmartBiz 733,Postpaid,365.0,64.15,1000 mins,N/A,733.27,2023-03-03,NextWave Communications,Active
PRD01422,ValuePlus 285,IoT Solutions,,,N/A,N/A,285.48,2023-09-22,BharatNet Mobile,Discontinued
PRD01423,SmartBiz 869,Broadband,,379.86,N/A,100/day,869.29,2024-06-04,BharatNet Mobile,Active
PRD01424,ValuePlus 256,Business,,,N/A,50/day,256.64,2024-08-17,NextWave Communications,Discontinued
PRD01425,IoTLink 2228,IoT Solutions,,,N/A,N/A,2228.33,2021-06-11,IndiTel Communications,Discontinued
PRD01426,IoTLink 2222,Broadband,,288.07,N/A,N/A,2222.29,2022-10-09,BharatNet Mobile,Active
PRD01427,ValuePlus 172,Prepaid,28.0,284.74,500 mins,100/day,172.77,2023-05-27,NextWave Communications,Active
PRD01428,SuperTalk 2017,IoT Solutions,,,N/A,N/A,2017.56,2021-08-04,IndiTel Communications,Discontinued
PRD01429,SuperTalk 354,Business,,,N/A,100/day,354.7,2023-12-18,NextWave Communications,Discontinued
PRD01430,IoTLink 2434,Postpaid,56.0,445.39,500 mins,500 total,2434.67,2022-12-04,NextWave Communications,Discontinued
PRD01431,UltraConnect 906,Business,,,N/A,N/A,906.16,2020-02-16,SkyCell Telecom,Discontinued
PRD01432,IoTLink 2412,IoT Solutions,,,N/A,N/A,2412.3,2022-03-11,IndiTel Communications,Discontinued
PRD01433,IoTLink 733,IoT Solutions,,,N/A,N/A,733.85,2020-09-27,IndiTel Communications,Discontinued
PRD01434,DataMax 1958,Business,,,N/A,500 total,1958.74,2023-08-01,BharatNet Mobile,Active
PRD01435,DataMax 2371,Broadband,,120.47,N/A,100/day,2371.24,2023-04-13,IndiTel Communications,Active
PRD01436,SuperTalk 338,IoT Solutions,,,N/A,500 total,338.1,2024-09-04,BharatNet Mobile,Discontinued
PRD01437,ValuePlus 524,IoT Solutions,,,N/A,100/day,524.94,2021-02-23,SkyCell Telecom,Active
PRD01438,ValuePlus 703,IoT Solutions,,,N/A,N/A,703.39,2023-05-07,IndiTel Communications,Active
PRD01439,NetBoost 340,Prepaid,365.0,103.18,Unlimited,100/day,340.04,2020-06-22,NextWave Communications,Discontinued
PRD01440,SmartBiz 1177,Business,,,N/A,100/day,1177.82,2021-08-08,BharatNet Mobile,Active
PRD01441,HomeFiber 1201,Business,,,N/A,500 total,1201.22,2024-01-20,BharatNet Mobile,Active
PRD01442,NetBoost 973,Broadband,,478.44,N/A,100/day,973.38,2021-04-14,NextWave Communications,Discontinued
PRD01443,UltraConnect 602,Postpaid,56.0,89.17,500 mins,500 total,602.44,2024-06-07,IndiTel Communications,Discontinued
PRD01444,UltraConnect 874,Broadband,,354.25,N/A,100/day,874.91,2024-09-18,NextWave Communications,Active
PRD01445,DataMax 1057,Broadband,,443.22,N/A,50/day,1057.01,2021-08-26,SkyCell Telecom,Active
PRD01446,ValuePlus 581,Prepaid,365.0,435.0,1500 mins,50/day,581.55,2021-04-21,NextWave Communications,Discontinued
PRD01447,SuperTalk 2063,Postpaid,28.0,338.51,500 mins,100/day,2063.39,2023-02-11,BharatNet Mobile,Discontinued
PRD01448,IoTLink 620,Business,,,N/A,500 total,620.14,2022-12-13,NextWave Communications,Active
PRD01449,ValuePlus 587,Broadband,,332.46,N/A,50/day,587.7,2021-11-01,IndiTel Communications,Active
PRD01450,SmartBiz 2026,Postpaid,28.0,19.28,500 mins,N/A,2026.55,2022-10-06,SkyCell Telecom,Active
PRD01451,NetBoost 1610,Postpaid,365.0,389.83,500 mins,50/day,1610.02,2023-11-04,NextWave Communications,Discontinued
PRD01452,SmartBiz 351,IoT Solutions,,,N/A,100/day,351.25,2023-06-09,NextWave Communications,Discontinued
PRD01453,SmartBiz 1314,IoT Solutions,,,N/A,N/A,1314.3,2022-02-06,IndiTel Communications,Discontinued
PRD01454,SuperTalk 1214,Prepaid,365.0,450.01,1000 mins,N/A,1214.45,2024-02-14,BharatNet Mobile,Active
PRD01455,ValuePlus 756,IoT Solutions,,,N/A,500 total,756.67,2024-06-03,NextWave Communications,Active
PRD01456,ValuePlus 1283,IoT Solutions,,,N/A,50/day,1283.28,2022-12-24,NextWave Communications,Active
PRD01457,SmartBiz 1082,Business,,,N/A,100/day,1082.6,2022-02-17,NextWave Communications,Active
PRD01458,UltraConnect 1095,Prepaid,84.0,246.22,500 mins,N/A,1095.23,2024-01-27,IndiTel Communications,Discontinued
PRD01459,SuperTalk 2337,Broadband,,329.81,N/A,500 total,2337.8,2024-08-17,SkyCell Telecom,Active
PRD01460,NetBoost 408,Business,,,N/A,500 total,408.58,2021-06-11,NextWave Communications,Discontinued
PRD01461,ValuePlus 1079,Broadband,,335.08,N/A,50/day,1079.09,2023-11-19,SkyCell Telecom,Discontinued
PRD01462,IoTLink 2141,Broadband,,88.32,N/A,N/A,2141.34,2021-06-17,SkyCell Telecom,Discontinued
PRD01463,SuperTalk 342,IoT Solutions,,,N/A,500 total,342.95,2024-05-04,NextWave Communications,Discontinued
PRD01464,SmartBiz 922,Broadband,,423.04,N/A,100/day,922.79,2023-09-26,IndiTel Communications,Discontinued
PRD01465,SmartBiz 1009,Business,,,N/A,N/A,1009.37,2020-08-05,BharatNet Mobile,Active
PRD01466,HomeFiber 604,IoT Solutions,,,N/A,100/day,604.95,2024-08-27,SkyCell Telecom,Active
PRD01467,ValuePlus 914,Business,,,N/A,500 total,914.16,2021-03-11,BharatNet Mobile,Discontinued
PRD01468,UltraConnect 2341,IoT Solutions,,,N/A,500 total,2341.4,2023-03-24,BharatNet Mobile,Discontinued
PRD01469,IoTLink 2312,IoT Solutions,,,N/A,N/A,2312.53,2023-12-12,SkyCell Telecom,Active
PRD01470,UltraConnect 1504,Prepaid,84.0,72.03,500 mins,500 total,1504.66,2021-04-25,NextWave Communications,Active
PRD01471,ValuePlus 1427,IoT Solutions,,,N/A,100/day,1427.78,2021-06-04,BharatNet Mobile,Discontinued
PRD01472,SmartBiz 1962,IoT Solutions,,,N/A,500 total,1962.11,2020-03-17,NextWave Communications,Active
PRD01473,SmartBiz 348,IoT Solutions,,,N/A,N/A,348.75,2022-05-19,SkyCell Telecom,Discontinued
PRD01474,SuperTalk 1593,IoT Solutions,,,N/A,500 total,1593.9,2023-08-28,IndiTel Communications,Discontinued
PRD01475,DataMax 1234,IoT Solutions,,,N/A,N/A,1234.57,2024-06-04,SkyCell Telecom,Active
PRD01476,ValuePlus 1537,Broadband,,292.22,N/A,N/A,1537.09,2021-08-25,BharatNet Mobile,Active
PRD01477,DataMax 2069,Broadband,,440.24,N/A,50/day,2069.2,2020-12-15,NextWave Communications,Discontinued
PRD01478,SmartBiz 2459,Prepaid,84.0,363.48,1000 mins,50/day,2459.3,2020-03-10,IndiTel Communications,Discontinued
PRD01479,IoTLink 2065,Business,,,N/A,50/day,2065.96,2020-01-22,SkyCell Telecom,Active
PRD01480,ValuePlus 1450,Prepaid,84.0,8.09,500 mins,100/day,1450.14,2022-09-27,SkyCell Telecom,Active
PRD01481,UltraConnect 2227,Business,,,N/A,N/A,2227.49,2022-11-25,BharatNet Mobile,Discontinued
PRD01482,ValuePlus 2209,Broadband,,453.91,N/A,N/A,2209.61,2020-12-19,NextWave Communications,Discontinued
PRD01483,NetBoost 1962,Prepaid,84.0,317.22,Unlimited,500 total,1962.94,2022-12-17,NextWave Communications,Active
PRD01484,NetBoost 345,IoT Solutions,,,N/A,50/day,345.38,2020-07-19,IndiTel Communications,Active
PRD01485,IoTLink 1590,IoT Solutions,,,N/A,50/day,1590.69,2024-01-09,IndiTel Communications,Active
PRD01486,IoTLink 1570,Postpaid,365.0,149.63,500 mins,50/day,1570.2,2023-06-02,SkyCell Telecom,Active
PRD01487,NetBoost 1079,Prepaid,84.0,98.58,Unlimited,100/day,1079.95,2023-08-05,NextWave Communications,Active
PRD01488,UltraConnect 503,Prepaid,84.0,99.39,1000 mins,100/day,503.32,2021-08-29,IndiTel Communications,Active
PRD01489,HomeFiber 1687,Prepaid,84.0,308.38,1500 mins,100/day,1687.5,2021-11-02,BharatNet Mobile,Active
PRD01490,UltraConnect 1972,Broadband,,371.39,N/A,N/A,1972.31,2020-06-04,BharatNet Mobile,Active
PRD01491,SmartBiz 2243,Prepaid,28.0,278.61,Unlimited,50/day,2243.36,2021-02-04,BharatNet Mobile,Active
PRD01492,UltraConnect 1482,Postpaid,365.0,299.89,1500 mins,50/day,1482.45,2023-08-12,BharatNet Mobile,Active
PRD01493,SmartBiz 2059,IoT Solutions,,,N/A,N/A,2059.08,2020-12-22,NextWave Communications,Active
PRD01494,IoTLink 1176,Business,,,N/A,500 total,1176.56,2020-03-06,BharatNet Mobile,Active
PRD01495,NetBoost 177,IoT Solutions,,,N/A,50/day,177.16,2023-02-08,NextWave Communications,Discontinued
PRD01496,ValuePlus 641,Broadband,,393.93,N/A,500 total,641.12,2023-11-24,NextWave Communications,Active
PRD01497,ValuePlus 750,Business,,,N/A,50/day,750.1,2023-06-27,IndiTel Communications,Discontinued
PRD01498,IoTLink 2055,Postpaid,56.0,102.58,1000 mins,100/day,2055.83,2022-10-14,SkyCell Telecom,Discontinued
PRD01499,HomeFiber 355,Broadband,,69.59,N/A,500 total,355.79,2022-10-02,IndiTel Communications,Active
PRD01500,SmartBiz 587,Postpaid,28.0,88.36,500 mins,100/day,587.76,2024-12-24,NextWave Communications,Discontinued
PRD01501,SuperTalk 1625,Broadband,,450.77,N/A,100/day,1625.0,2022-09-07,NextWave Communications,Active
PRD01502,UltraConnect 2028,Broadband,,250.79,N/A,50/day,2028.53,2022-12-30,SkyCell Telecom,Active
PRD01503,SuperTalk 887,IoT Solutions,,,N/A,N/A,887.64,2021-06-16,BharatNet Mobile,Active
PRD01504,SuperTalk 1428,Broadband,,145.39,N/A,N/A,1428.39,2022-02-18,SkyCell Telecom,Discontinued
PRD01505,SuperTalk 2132,Business,,,N/A,50/day,2132.25,2020-01-09,SkyCell Telecom,Active
PRD01506,SmartBiz 119,IoT Solutions,,,N/A,50/day,119.44,2022-11-30,IndiTel Communications,Active
PRD01507,HomeFiber 1633,IoT Solutions,,,N/A,500 total,1633.52,2020-12-20,NextWave Communications,Discontinued
PRD01508,SuperTalk 1531,Prepaid,365.0,188.12,500 mins,500 total,1531.58,2024-11-02,SkyCell Telecom,Discontinued
PRD01509,SuperTalk 1261,Prepaid,84.0,183.73,Unlimited,100/day,1261.5,2020-03-12,NextWave Communications,Active
PRD01510,HomeFiber 1515,Postpaid,365.0,33.81,1000 mins,50/day,1515.37,2023-06-11,SkyCell Telecom,Active
PRD01511,UltraConnect 847,Postpaid,28.0,433.94,500 mins,100/day,847.53,2023-12-31,IndiTel Communications,Discontinued
